Site_ID,Latitude,Longtiude,Date,Bout,Family,Genus,Specific_epithet,Sub_species,Variety,Abundance,Common_name
site_28,47.301,-122.102,7/25/14,Mid,Solanaceae,Solanum,lycopersicum,NA,NA,1158,tomato
site_28,47.301,-122.102,7/12/16,Mid,Solanaceae,Physalis,philadelphica,NA,NA,1,tomatillo
site_28,47.301,-122.102,9/19/14,Late,Asteraceae,Calendula,NA,NA,NA,5,calendula
site_28,47.301,-122.102,9/19/14,Late,Cucurbitaceae,Cucumis,sativus,NA,NA,3,cucumber
site_28,47.301,-122.102,7/12/16,Mid,Solanaceae,Solanum,lycopersicum,NA,NA,5,tomato
site_28,47.301,-122.102,7/25/14,Mid,Solanaceae,Solanum,tuberosum,NA,NA,17,potato
site_28,47.301,-122.102,9/19/14,Late,Plantaginaceae,Plantago,lanceolata,NA,NA,5,narrowleafplantain
site_28,47.301,-122.102,7/25/14,Mid,Asteraceae,NA,NA,NA,NA,1,oxeyedaisy
site_28,47.301,-122.102,9/19/14,Late,Brassicaceae,Brassica,rapa,narinosa,NA,141,totsoi
site_28,47.301,-122.102,5/4/16,Early,Geraniaceae,Geranium,molle,NA,NA,1,dovefootgeranium
site_28,47.301,-122.102,9/19/14,Late,Fabaceae,Phaseolus,vulgaris,NA,NA,15,bushbean
site_28,47.301,-122.102,7/25/14,Mid,Fabaceae,Phaseolus,vulgaris,NA,NA,1166,bushbean
site_28,47.301,-122.102,7/25/14,Mid,Fabaceae,Trifolium,pratense,NA,NA,6,redclover
site_28,47.301,-122.102,7/8/15,Mid,Brassicaceae,Capsella,bursa-pastoris,NA,NA,97,sheppardspurse
site_28,47.301,-122.102,9/19/14,Late,Asteraceae,Hypochaeris,radicata,NA,NA,958,flatweedcatsear
site_28,47.301,-122.102,9/19/14,Late,Asteraceae,Zinnia,NA,NA,NA,49,zinnia
site_28,47.301,-122.102,7/25/14,Mid,Boraginaceae,Borago,NA,NA,NA,7,borage
site_28,47.301,-122.102,7/25/14,Mid,Poaceae,Zea,mays,NA,NA,238,corn
site_28,47.301,-122.102,9/19/14,Late,Solanaceae,Physalis,philadelphica,NA,NA,4,tomatillo
site_28,47.301,-122.102,9/19/14,Late,Brassicaceae,Brassica,oleracea,NA,NA,72,broccoli
site_28,47.301,-122.102,9/19/14,Late,Solanaceae,Solanum,sarrachoides,NA,NA,2,hairynightshade
site_28,47.301,-122.102,7/8/15,Mid,Amaranthaceae,Amaranthus,palmeri,NA,NA,300,pigweed
site_28,47.301,-122.102,7/25/14,Mid,Apiaceae,Coriandrum,sativum,NA,NA,171,cilantro
site_28,47.301,-122.102,9/19/14,Late,Solanaceae,Capsicum,annuum,NA,NA,49,peppers
site_28,47.301,-122.102,9/19/14,Late,Asteraceae,Anthemis,NA,NA,NA,3,mayweed
site_28,47.301,-122.102,9/19/14,Late,Lamiaceae,Ocimum,basilicum,NA,NA,4,basil
site_28,47.301,-122.102,5/26/15,Early,Boraginaceae,Phacelia,NA,NA,NA,2,Phacelia
site_28,47.301,-122.102,7/25/14,Mid,Asteraceae,Cirsium,arvense,NA,NA,1,Canadianthistle
site_28,47.301,-122.102,9/19/14,Late,Ranunculaceae,Ranunculus,NA,NA,NA,14,buttercup
site_28,47.301,-122.102,9/19/14,Late,Fabaceae,Trifolium,repens,NA,NA,106,whiteclover
site_28,47.301,-122.102,7/25/14,Mid,Brassicaceae,Brassica,oleracea,NA,NA,4,kale
site_28,47.301,-122.102,7/25/14,Mid,Brassicaceae,Brassica,rapa,narinosa,NA,11,totsoi
site_28,47.301,-122.102,9/19/14,Late,Brassicaceae,Brassica,oleracea,NA,NA,2,cultivatedmustard
site_28,47.301,-122.102,5/4/16,Early,Brassicaceae,Brassica,oleracea,NA,NA,2,kale
site_28,47.301,-122.102,7/25/14,Mid,Polygonaceae,Polygonum,NA,NA,NA,8,smartweed
site_28,47.301,-122.102,9/11/15,Late,Polygonaceae,Polygonum,NA,NA,NA,4,smartweed
site_28,47.301,-122.102,7/25/14,Mid,Apiaceae,Anethum,graveolens,NA,NA,40,dill
site_28,47.301,-122.102,7/25/14,Mid,Amaryllidaceae,Allium,NA,NA,NA,105,Allium
site_28,47.301,-122.102,9/19/14,Late,Asteraceae,Cichorium,intybus,NA,NA,5,chicory
site_28,47.301,-122.102,9/19/14,Late,Cucurbitaceae,Cucurbita,NA,NA,NA,293,squash
site_28,47.301,-122.102,5/20/14,Early,Ranunculaceae,Ranunculus,NA,NA,NA,NA,buttercup
site_28,47.301,-122.102,5/26/15,Early,Ranunculaceae,Ranunculus,NA,NA,NA,1,buttercup
site_28,47.301,-122.102,9/19/14,Late,Caryophyllaceae,Silene,latifolia,NA,NA,16,whitecampion
site_28,47.301,-122.102,7/25/14,Mid,Asteraceae,Cirsium,vulgare,NA,NA,1,bullthistle
site_28,47.301,-122.102,7/8/15,Mid,Asteraceae,Lactuca,serriola,NA,NA,2,pricklylettuce
site_28,47.301,-122.102,5/4/16,Early,Brassicaceae,Capsella,bursa-pastoris,NA,NA,12,sheppardspurse
site_28,47.301,-122.102,7/25/14,Mid,Fabaceae,Vicia,NA,NA,NA,2,vetch
site_28,47.301,-122.102,9/11/15,Late,Fabaceae,Phaseolus,coccineus,NA,NA,49,polebean
site_28,47.301,-122.102,9/19/14,Late,Asteraceae,Cosmos,NA,NA,NA,86,cosmos
site_28,47.301,-122.102,7/25/14,Mid,Fabaceae,Trifolium,repens,NA,NA,21,whiteclover
site_28,47.301,-122.102,7/25/14,Mid,Cucurbitaceae,Cucumis,NA,NA,NA,20,melon
site_28,47.301,-122.102,7/25/14,Mid,Asteraceae,Achillea,millefolium,NA,NA,2,yarrow
site_28,47.301,-122.102,9/19/14,Late,Asteraceae,Helianthus,annuum,NA,NA,85,sunflower
site_28,47.301,-122.102,9/19/14,Late,Lamiaceae,Lamium,NA,NA,NA,8,deadnettle
site_28,47.301,-122.102,5/20/14,Early,Asteraceae,NA,NA,NA,NA,NA,oxeyedaisy
site_28,47.301,-122.102,5/26/15,Early,Caryophyllaceae,Stellaria,NA,NA,NA,11,chickweed
site_28,47.301,-122.102,5/4/16,Early,Geraniaceae,Geranium,robertianum,NA,NA,11,herbrobert
site_28,47.301,-122.102,8/24/16,Late,Solanaceae,Physalis,philadelphica,NA,NA,4,tomatillo
site_28,47.301,-122.102,7/8/15,Mid,Brassicaceae,Brassica,rapa,NA,NA,7,fieldmustard
site_28,47.301,-122.102,7/25/14,Mid,Solanaceae,Capsicum,annuum,NA,NA,211,peppers
site_28,47.301,-122.102,7/8/15,Mid,Cucurbitaceae,Cucurbita,pepo,NA,cylindrica,3,zucchini
site_28,47.301,-122.102,8/24/16,Late,Brassicaceae,Capsella,bursa-pastoris,NA,NA,2,sheppardspurse
site_28,47.301,-122.102,9/19/14,Late,Cucurbitaceae,Citrullus,lanatus,NA,NA,84,watermelon
site_28,47.301,-122.102,7/25/14,Mid,Brassicaceae,Brassica,oleracea,NA,botrytis,35,broccoli
site_28,47.301,-122.102,9/19/14,Late,Tropaeolaceae,Tropaeolum,NA,NA,NA,7,nasturtium
site_28,47.301,-122.102,7/25/14,Mid,Solanaceae,Solanum,melongena,NA,NA,2,eggplant
site_28,47.301,-122.102,5/26/15,Early,Plantaginaceae,Plantago,lanceolata,NA,NA,3,narrowleafplantain
site_28,47.301,-122.102,7/12/16,Mid,Fabaceae,Trifolium,repens,NA,NA,7,whiteclover
site_28,47.301,-122.102,8/24/16,Late,Poaceae,Zea,mays,NA,NA,6,corn
site_28,47.301,-122.102,5/4/16,Early,Caryophyllaceae,Stellaria,NA,NA,NA,81,chickweed
site_28,47.301,-122.102,9/19/14,Late,Solanaceae,Solanum,melongena,NA,NA,17,eggplant
site_28,47.301,-122.102,7/25/14,Mid,Boraginaceae,Phacelia,NA,NA,NA,45,Phacelia
site_28,47.301,-122.102,9/19/14,Late,Apiaceae,Anethum,graveolens,NA,NA,17,dill
site_28,47.301,-122.102,9/19/14,Late,Solanaceae,Solanum,lycopersicum,NA,NA,150,tomato
site_28,47.301,-122.102,7/25/14,Mid,Brassicaceae,Raphanus,sativus,NA,NA,161,radish
site_28,47.301,-122.102,7/25/14,Mid,Brassicaceae,Brassica,rapa,NA,NA,145,fieldmustard
site_28,47.301,-122.102,9/19/14,Late,Asteraceae,Centaurea,cyanus,NA,NA,28,bachelorsbutton
site_28,47.301,-122.102,5/26/15,Early,Fabaceae,Pisum,sativum,NA,NA,3,pea
site_28,47.301,-122.102,7/25/14,Mid,Asteraceae,Lactuca,serriola,NA,NA,2,pricklylettuce
site_28,47.301,-122.102,5/20/14,Early,Lamiaceae,Lavandula,NA,NA,NA,NA,lavender
site_28,47.301,-122.102,5/26/15,Early,Asteraceae,Taraxacum,NA,NA,NA,2,dandelion
site_28,47.301,-122.102,8/24/16,Late,Solanaceae,Solanum,sarrachoides,NA,NA,5,hairynightshade
site_28,47.301,-122.102,9/19/14,Late,Brassicaceae,Brassica,rapa,NA,NA,3,fieldmustard
site_28,47.301,-122.102,9/19/14,Late,Boraginaceae,Borago,NA,NA,NA,9,borage
site_28,47.301,-122.102,5/20/14,Early,Fabaceae,Trifolium,repens,NA,NA,NA,whiteclover
site_28,47.301,-122.102,7/25/14,Mid,Caryophyllaceae,Silene,latifolia,NA,NA,7,whitecampion
site_28,47.301,-122.102,9/19/14,Late,Asteraceae,Matricaria,NA,NA,NA,16,chamomile
site_28,47.301,-122.102,9/19/14,Late,Asteraceae,Sonchus,NA,NA,NA,313,pricklysowthistle
site_28,47.301,-122.102,5/26/15,Early,Fabaceae,Trifolium,repens,NA,NA,14,whiteclover
site_28,47.301,-122.102,9/11/15,Late,Asteraceae,NA,NA,NA,NA,2,Asterspp
site_28,47.301,-122.102,9/11/15,Late,Asteraceae,Helianthus,annuum,NA,NA,5,sunflower
site_28,47.301,-122.102,9/11/15,Late,Asteraceae,Taraxacum,NA,NA,NA,4,dandelion
site_28,47.301,-122.102,8/24/16,Late,Polygonaceae,Polygonum,NA,NA,NA,30,smartweed
site_28,47.301,-122.102,9/19/14,Late,Lamiaceae,Nepeta,NA,NA,NA,2,catmint
site_28,47.301,-122.102,8/24/16,Late,Fabaceae,Trifolium,repens,NA,NA,1,whiteclover
site_28,47.301,-122.102,7/25/14,Mid,Brassicaceae,Eruca,sativa,NA,NA,33,arugula
site_28,47.301,-122.102,9/19/14,Late,Fabaceae,Trifolium,pratense,NA,NA,52,redclover
site_28,47.301,-122.102,5/26/15,Early,Fabaceae,Trifolium,pratense,NA,NA,1,redclover
site_28,47.301,-122.102,8/24/16,Late,Amaranthaceae,Amaranthus,palmeri,NA,NA,4,pigweed
site_28,47.301,-122.102,8/24/16,Late,Solanaceae,Solanum,lycopersicum,NA,NA,7,tomato
site_28,47.301,-122.102,7/25/14,Mid,Plantaginaceae,Plantago,lanceolata,NA,NA,20,narrowleafplantain
site_28,47.301,-122.102,9/11/15,Late,Plantaginaceae,Plantago,NA,NA,NA,2,plantain
site_28,47.301,-122.102,5/26/15,Early,Brassicaceae,Capsella,bursa-pastoris,NA,NA,2,sheppardspurse
site_28,47.301,-122.102,9/11/15,Late,Amaranthaceae,Amaranthus,palmeri,NA,NA,103,pigweed
site_28,47.301,-122.102,9/11/15,Late,Fabaceae,Trifolium,repens,NA,NA,1,whiteclover
site_28,47.301,-122.102,9/11/15,Late,Chenopodiaceae,Chenopodium,album,NA,NA,148,lambsquarters
site_28,47.301,-122.102,7/25/14,Mid,Solanaceae,Solanum,sarrachoides,NA,NA,23,hairynightshade
site_28,47.301,-122.102,9/11/15,Late,Solanaceae,Physalis,philadelphica,NA,NA,1,tomatillo
site_29,47.611,-121.937,7/21/14,Mid,Fabaceae,Trifolium,pratense,NA,NA,2,redclover
site_29,47.611,-121.937,5/29/15,Early,Asteraceae,Taraxacum,NA,NA,NA,2,dandelion
site_29,47.611,-121.937,5/29/15,Early,Plantaginaceae,Plantago,lanceolata,NA,NA,12,narrowleafplantain
site_29,47.611,-121.937,7/21/14,Mid,Lamiaceae,Lamium,NA,NA,NA,3,deadnettle
site_29,47.611,-121.937,9/18/15,Late,Lamiaceae,Prunella,vulgaris,NA,NA,18,healall
site_29,47.611,-121.937,5/29/15,Early,Fabaceae,Lotus,cornicilatus,NA,NA,2,birdsfoottreffoil
site_29,47.611,-121.937,7/21/14,Mid,Poaceae,Zea,mays,NA,NA,520,corn
site_29,47.611,-121.937,9/18/15,Late,Convolvulaceae,Convolvulus,arvensis,NA,NA,4,fieldmorningglory
site_29,47.611,-121.937,8/25/16,Late,Asteraceae,Sonchus,NA,NA,NA,2,pricklysowthistle
site_29,47.611,-121.937,7/21/14,Mid,Polygonaceae,Fagopyrum,esculentum,NA,NA,1,buckwheat
site_29,47.611,-121.937,5/23/16,Early,Polygonaceae,Polygonum,NA,NA,NA,6,smartweed
site_29,47.611,-121.937,7/21/14,Mid,Solanaceae,Solanum,tuberosum,NA,NA,100,potato
site_29,47.611,-121.937,7/21/14,Mid,Asteraceae,Centaurea,cyanus,NA,NA,23,bachelorsbutton
site_29,47.611,-121.937,5/29/15,Early,Ranunculaceae,Ranunculus,NA,NA,NA,5,buttercup
site_29,47.611,-121.937,7/21/14,Mid,Fabaceae,Phaseolus,coccineus,NA,NA,216,scarletrunnerbean
site_29,47.611,-121.937,9/18/15,Late,Brassicaceae,Brassica,rapa,NA,NA,9,fieldmustard
site_29,47.611,-121.937,5/29/15,Early,Fabaceae,Trifolium,repens,NA,NA,1,whiteclover
site_29,47.611,-121.937,7/21/14,Mid,Apiaceae,Coriandrum,sativum,NA,NA,70,cilantro
site_29,47.611,-121.937,7/25/16,Mid,Plantaginaceae,Plantago,lanceolata,NA,NA,3,narrowleafplantain
site_29,47.611,-121.937,7/21/14,Mid,Asteraceae,Sonchus,arvensis,NA,NA,13,pricklysowthistle
site_29,47.611,-121.937,7/25/16,Mid,Fabaceae,Trifolium,repens,NA,NA,3,whiteclover
site_29,47.611,-121.937,8/25/16,Late,Asteraceae,Lettuca,sativa,NA,NA,7,lettuce
site_29,47.611,-121.937,5/29/15,Early,Asteraceae,Cirsium,NA,NA,NA,3,thistle
site_29,47.611,-121.937,8/25/16,Late,Lamiaceae,Lamium,amplexicaule,NA,NA,27,henbit
site_29,47.611,-121.937,7/21/14,Mid,Solanaceae,Capsicum,annuum,NA,NA,1168,peppers
site_29,47.611,-121.937,8/25/16,Late,Brassicaceae,Capsella,bursa-pastoris,NA,NA,2,sheppardspurse
site_29,47.611,-121.937,5/23/16,Early,Brassicaceae,Capsella,bursa-pastoris,NA,NA,1,sheppardspurse
site_29,47.611,-121.937,9/17/14,Late,Fabaceae,Trifolium,repens,NA,NA,NA,whiteclover
site_29,47.611,-121.937,5/29/15,Early,Caryophyllaceae,Stellaria,NA,NA,NA,1,chickweed
site_29,47.611,-121.937,7/25/16,Mid,Lamiaceae,Lamium,purpureum,NA,NA,15,purpledeadnettle
site_29,47.611,-121.937,9/17/14,Late,Apiaceae,Anethum,graveolens,NA,NA,NA,dill
site_29,47.611,-121.937,9/17/14,Late,Fabaceae,Trifolium,pratense,NA,NA,NA,redclover
site_29,47.611,-121.937,7/21/14,Mid,Brassicaceae,Capsella,bursa-pastoris,NA,NA,13,sheppardspurse
site_29,47.611,-121.937,9/18/15,Late,Brassicaceae,Brassica,oleracea,NA,NA,15,broccoli
site_29,47.611,-121.937,9/18/15,Late,Polygonaceae,Fagopyrum,esculentum,NA,NA,10,buckwheat
site_29,47.611,-121.937,5/29/15,Early,Brassicaceae,Brassica,oleracea,NA,NA,92,cultivatedmustard
site_29,47.611,-121.937,8/25/16,Late,Chenopodiaceae,Chenopodium,album,NA,NA,24,lambsquarters
site_29,47.611,-121.937,7/25/16,Mid,Brassicaceae,Brassica,rapa,NA,rapa,1,turnip
site_29,47.611,-121.937,8/25/16,Late,Fabaceae,Trifolium,repens,NA,NA,13,whiteclover
site_29,47.611,-121.937,7/21/14,Mid,Solanaceae,Solanum,melongena,NA,NA,140,eggplant
site_29,47.611,-121.937,7/25/16,Mid,Fabaceae,Phaseolus,vulgaris,NA,NA,16,polebean
site_29,47.611,-121.937,7/25/16,Mid,Brassicaceae,Capsella,bursa-pastoris,NA,NA,7,sheppardspurse
site_29,47.611,-121.937,9/18/15,Late,Polygonaceae,Polygonum,NA,NA,NA,14,smartweed
site_29,47.611,-121.937,7/21/14,Mid,Brassicaceae,Brassica,oleracea,NA,botrytis,65,broccoli
site_29,47.611,-121.937,7/25/16,Mid,Caryophyllaceae,Stellaria,NA,NA,NA,56,chickweed
site_29,47.611,-121.937,9/17/14,Late,Brassicaceae,Brassica,oleracea,NA,NA,NA,broccoli
site_29,47.611,-121.937,9/18/15,Late,Fabaceae,Trifolium,repens,NA,NA,1,whiteclover
site_29,47.611,-121.937,9/18/15,Late,Brassicaceae,Capsella,bursa-pastoris,NA,NA,2,sheppardspurse
site_29,47.611,-121.937,5/19/14,Early,Ranunculaceae,Ranunculus,NA,NA,NA,NA,buttercup
site_29,47.611,-121.937,7/21/14,Mid,Polygonaceae,Polygonum,NA,NA,NA,103,smartweed
site_29,47.611,-121.937,7/21/14,Mid,Asteraceae,Sonchus,NA,NA,NA,36,pricklysowthistle
site_29,47.611,-121.937,7/21/14,Mid,Cucurbitaceae,Cucurbita,NA,NA,NA,1100,squash
site_29,47.611,-121.937,7/21/14,Mid,Solanaceae,Physalis,philadelphica,NA,NA,45,tomatillo
site_29,47.611,-121.937,5/23/16,Early,Lamiaceae,Prunella,vulgaris,NA,NA,3,healall
site_29,47.611,-121.937,7/14/15,Mid,Brassicaceae,Brassica,rapa,NA,NA,4,fieldmustard
site_29,47.611,-121.937,7/14/15,Mid,Polygonaceae,Fagopyrum,esculentum,NA,NA,50,buckwheat
site_29,47.611,-121.937,9/18/15,Late,Fabaceae,Trifolium,pratense,NA,NA,1,redclover
site_29,47.611,-121.937,7/21/14,Mid,Solanaceae,Solanum,lycopersicum,NA,NA,418,tomato
site_29,47.611,-121.937,9/18/15,Late,Caryophyllaceae,Stellaria,NA,NA,NA,7,chickweed
site_29,47.611,-121.937,9/17/14,Late,Asteraceae,Helianthus,annuum,NA,NA,NA,sunflower
site_29,47.611,-121.937,7/14/15,Mid,Asteraceae,Galinsoga,quadriradiata,NA,NA,2,fringedquickweed
site_29,47.611,-121.937,7/21/14,Mid,Asteraceae,Zinnia,NA,NA,NA,181,zinnia
site_29,47.611,-121.937,9/18/15,Late,Cucurbitaceae,Cucurbita,NA,NA,NA,1,squash
site_29,47.611,-121.937,7/21/14,Mid,Asteraceae,Galinsoga,quadriradiata,NA,NA,5,fringedquickweed
site_29,47.611,-121.937,9/17/14,Late,Asteraceae,Hypochaeris,radicata,NA,NA,NA,flatweedcatsear
site_29,47.611,-121.937,7/25/16,Mid,Chenopodiaceae,Chenopodium,album,NA,NA,1,lambsquarters
site_29,47.611,-121.937,7/21/14,Mid,Brassicaceae,Brassica,rapa,NA,NA,56,fieldmustard
site_29,47.611,-121.937,9/17/14,Late,Malvaceae,NA,NA,NA,NA,NA,malvaceae
site_29,47.611,-121.937,7/14/15,Mid,Lamiaceae,Lamium,amplexicaule,NA,NA,36,henbit
site_29,47.611,-121.937,7/21/14,Mid,Fabaceae,Phaseolus,vulgaris,NA,NA,42,bushbean
site_29,47.611,-121.937,7/25/16,Mid,Solanaceae,Capsicum,annuum,NA,NA,15,peppers
site_29,47.611,-121.937,7/21/14,Mid,Asteraceae,Helianthus,annuum,NA,NA,282,sunflower
site_29,47.611,-121.937,7/25/16,Mid,Caryophyllaceae,Stellaria,NA,NA,NA,4,chickweed
site_29,47.611,-121.937,7/14/15,Mid,Asteraceae,Lactuca,serriola,NA,NA,2,pricklylettuce
site_29,47.611,-121.937,7/21/14,Mid,Papaveraceae,Eschscholzia,californica,NA,NA,1,Californiapoppy
site_29,47.611,-121.937,5/19/14,Early,Fabaceae,Trifolium,incarnatum,NA,NA,NA,crimsonclover
site_29,47.611,-121.937,8/25/16,Late,Polygonaceae,Polygonum,NA,NA,NA,12,smartweed
site_29,47.611,-121.937,7/21/14,Mid,Onagraceae,Epilobium,ciliatum,watsonii,NA,1,Watsonswillowherb
site_29,47.611,-121.937,9/17/14,Late,Solanaceae,Solanum,melongena,NA,NA,NA,eggplant
site_29,47.611,-121.937,9/17/14,Late,Brassicaceae,Brassica,rapa,NA,NA,NA,fieldmustard
site_29,47.611,-121.937,9/17/14,Late,Cucurbitaceae,Cucurbita,NA,NA,NA,NA,squash
site_29,47.611,-121.937,9/17/14,Late,Asteraceae,Cosmos,NA,NA,NA,NA,cosmos
site_29,47.611,-121.937,7/14/15,Mid,Apiaceae,Coriandrum,sativum,NA,NA,15,cilantro
site_29,47.611,-121.937,8/25/16,Late,Lamiaceae,Lamium,purpureum,NA,NA,56,purpledeadnettle
site_29,47.611,-121.937,5/19/14,Early,Brassicaceae,Brassica,rapa,NA,NA,NA,fieldmustard
site_29,47.611,-121.937,9/17/14,Late,Asteraceae,Zinnia,NA,NA,NA,NA,zinnia
site_29,47.611,-121.937,9/17/14,Late,Asteraceae,Centaurea,cyanus,NA,NA,NA,bachelorsbutton
site_29,47.611,-121.937,9/17/14,Late,Solanaceae,Physalis,philadelphica,NA,NA,NA,tomatillo
site_29,47.611,-121.937,7/21/14,Mid,Asteraceae,Cosmos,NA,NA,NA,144,cosmos
site_29,47.611,-121.937,9/17/14,Late,Polygonaceae,Fagopyrum,esculentum,NA,NA,NA,buckwheat
site_29,47.611,-121.937,7/14/15,Mid,Solanaceae,Solanum,melongena,NA,NA,28,eggplant
site_29,47.611,-121.937,5/19/14,Early,Fabaceae,Trifolium,pratense,NA,NA,NA,redclover
site_29,47.611,-121.937,9/17/14,Late,Convolvulaceae,Convolvulus,arvensis,NA,NA,NA,fieldmorningglory
site_29,47.611,-121.937,9/17/14,Late,Solanaceae,Solanum,lycopersicum,NA,NA,NA,tomato
site_29,47.611,-121.937,7/14/15,Mid,Cucurbitaceae,Cucurbita,pepo,NA,cylindrica,23,zucchini
site_29,47.611,-121.937,5/19/14,Early,Fabaceae,Trifolium,repens,NA,NA,NA,whiteclover
site_29,47.611,-121.937,8/25/16,Late,Asteraceae,Galinsoga,quadriradiata,NA,NA,23,fringedquickweed
site_29,47.611,-121.937,9/17/14,Late,Solanaceae,Capsicum,annuum,NA,NA,NA,peppers
site_29,47.611,-121.937,7/14/15,Mid,Solanaceae,Capsicum,annuum,NA,NA,45,peppers
site_30,47.583,-121.916,9/17/14,Late,Lamiaceae,Lamium,amplexicaule,NA,NA,1,henbit
site_30,47.583,-121.916,9/17/14,Late,Plantaginaceae,Plantago,lanceolata,NA,NA,133,narrowleafplantain
site_30,47.583,-121.916,9/17/14,Late,Asteraceae,Hypochaeris,radicata,NA,NA,451,flatweedcatsear
site_30,47.583,-121.916,9/17/14,Late,Solanaceae,Solanum,sarrachoides,NA,NA,60,hairynightshade
site_30,47.583,-121.916,9/17/14,Late,Solanaceae,Physalis,philadelphica,NA,NA,35,tomatillo
site_30,47.583,-121.916,5/25/16,Early,Ranunculaceae,Ranunculus,NA,NA,NA,2,buttercup
site_30,47.583,-121.916,5/25/16,Early,Fabaceae,Trifolium,repens,NA,NA,1,whiteclover
site_30,47.583,-121.916,9/17/14,Late,Cucurbitaceae,Cucumis,sativus,NA,NA,189,cucumber
site_30,47.583,-121.916,9/14/15,Late,Asteraceae,Helianthus,annuum,NA,NA,1,sunflower
site_30,47.583,-121.916,9/14/15,Late,Solanaceae,Solanum,sarrachoides,NA,NA,43,hairynightshade
site_30,47.583,-121.916,9/17/14,Late,Cucurbitaceae,Cucurbita,pepo,NA,cylindrica,15,zucchini
site_30,47.583,-121.916,9/17/14,Late,Fabaceae,Trifolium,repens,NA,NA,12,whiteclover
site_30,47.583,-121.916,9/17/14,Late,Brassicaceae,Raphanus,sativus,NA,NA,13,radish
site_30,47.583,-121.916,9/17/14,Late,Lamiaceae,Prunella,vulgaris,NA,NA,1,healall
site_30,47.583,-121.916,9/14/15,Late,Asteraceae,Hypochaeris,radicata,NA,NA,1,flatweedcatsear
site_30,47.583,-121.916,9/17/14,Late,Apiaceae,Daucus,carota,NA,NA,6,wildcarrot
site_30,47.583,-121.916,5/25/16,Early,Lamiaceae,Thymus,NA,NA,NA,12,culinarythyme
site_30,47.583,-121.916,7/9/15,Mid,Asteraceae,NA,NA,NA,NA,1,chamomile
site_30,47.583,-121.916,7/19/16,Mid,Solanaceae,Solanum,sarrachoides,NA,NA,14,hairynightshade
site_30,47.583,-121.916,9/17/14,Late,Asteraceae,Sonchus,oleraceus,NA,NA,1,pricklysowthistle
site_30,47.583,-121.916,9/17/14,Late,Cucurbitaceae,Cucurbita,pepo,NA,NA,1,straightyellowsquash
site_30,47.583,-121.916,9/17/14,Late,Fabaceae,Trifolium,pratense,NA,NA,315,redclover
site_30,47.583,-121.916,9/17/14,Late,Lamiaceae,Thymus,NA,NA,NA,2,culinarythyme
site_30,47.583,-121.916,9/17/14,Late,Lamiaceae,Origanum,vulgare,NA,NA,21,commonoregano
site_30,47.583,-121.916,9/14/15,Late,Polygonaceae,Polygonum,NA,NA,NA,7,smartweed
site_30,47.583,-121.916,9/17/14,Late,Brassicaceae,Brassica,rapa,NA,NA,4,fieldmustard
site_30,47.583,-121.916,9/17/14,Late,Cucurbitaceae,Cucurbita,pepo,NA,clypeata,110,pattypan
site_30,47.583,-121.916,7/9/15,Mid,Asteraceae,Lactuca,serriola,NA,NA,35,pricklylettuce
site_30,47.583,-121.916,5/27/15,Early,Cucurbitaceae,Cucurbita,pepo,NA,NA,17,straightyellowsquash
site_30,47.583,-121.916,9/17/14,Late,Asteraceae,Anthemis,NA,NA,NA,1,mayweed
site_30,47.583,-121.916,7/21/14,Mid,Lamiaceae,Salvia,NA,NA,NA,1,culinarysage
site_30,47.583,-121.916,9/17/14,Late,Ranunculaceae,Ranunculus,NA,NA,NA,1,buttercup
site_30,47.583,-121.916,9/14/15,Late,Brassicaceae,Capsella,bursa-pastoris,NA,NA,1,sheppardspurse
site_30,47.583,-121.916,9/17/14,Late,Cucurbitaceae,Cucurbita,pepo,NA,cylindrica,1,zucchini
site_30,47.583,-121.916,9/17/14,Late,Rosaceae,Fragaria,NA,NA,NA,6,strawberry
site_30,47.583,-121.916,7/21/14,Mid,Brassicaceae,Brassica,rapa,narinosa,NA,4,totsoi
site_30,47.583,-121.916,7/21/14,Mid,Asteraceae,Hypochaeris,radicata,NA,NA,1,flatweedcatsear
site_30,47.583,-121.916,7/19/16,Mid,Fabaceae,Trifolium,repens,NA,NA,1,whiteclover
site_30,47.583,-121.916,7/19/16,Mid,Polygonaceae,Rumex,crispus,NA,NA,1,curlydock
site_30,47.583,-121.916,7/19/16,Mid,Chenopodiaceae,Chenopodium,album,NA,NA,5,lambsquarters
site_30,47.583,-121.916,7/21/14,Mid,Brassicaceae,Eruca,sativa,NA,NA,7,arugula
site_30,47.583,-121.916,7/9/15,Mid,Brassicaceae,Brassica,rapa,NA,NA,16,fieldmustard
site_30,47.583,-121.916,7/21/14,Mid,Convolvulaceae,Convolvulus,arvensis,NA,NA,51,fieldmorningglory
site_30,47.583,-121.916,7/19/16,Mid,Polygonaceae,Polygonum,NA,NA,NA,3,smartweed
site_30,47.583,-121.916,9/14/15,Late,Cucurbitaceae,Citrullus,lanatus,NA,NA,11,watermelon
site_30,47.583,-121.916,9/14/15,Late,Cucurbitaceae,Cucurbita,pepo,NA,pepo,7,pumpkin
site_30,47.583,-121.916,9/17/14,Late,Apiaceae,Coriandrum,sativum,NA,NA,68,cilantro
site_30,47.583,-121.916,9/14/15,Late,Asteraceae,Cichorium,intybus,NA,NA,10,chicory
site_30,47.583,-121.916,7/21/14,Mid,Fabaceae,Trifolium,repens,NA,NA,42,whiteclover
